v.x v.y v.z nx ny nz tx ty tz u v
-1.5240000486373901 1.5240000486373901 0.38100001215934753 0.0 0.0 1.0 0.0 1.0 0.0 0.935521125793457 0.7314394116401672
1.5240000486373901 -1.5240000486373901 0.38100001215934753 0.0 0.0 1.0 0.0 1.0 0.0 0.5728302001953125 0.39563754200935364
1.5240000486373901 1.5240000486373901 0.38100001215934753 0.0 0.0 1.0 0.0 1.0 0.0 0.935521125793457 0.39563751220703125
0.0 0.0 0.3810000419616699 -6.879263878545316e-07 0.0 -1.0 -0.07356628775596619 -0.9972903728485107 5.060819319169241e-08 0.35517191886901855 0.8657196760177612
0.0 1.2192000150680542 0.3810000419616699 -6.879263878545316e-07 0.0 -1.0 -0.07356629520654678 -0.9972903728485107 5.0608196744406087e-08 0.21048864722251892 0.8756011128425598
0.05982331186532974 1.2177314758300781 0.3810000419616699 -6.879263878545316e-07 0.0 -1.0 -0.07356628775596619 -0.9972903728485107 5.060819319169241e-08 0.21013924479484558 0.8690162897109985
0.0 1.2192000150680542 3.6278891563415527 0.024540551006793976 0.99969881772995 0.0 0.9983150959014893 -0.02450658567249775 0.052595920860767365 0.04000210016965866 0.0390644446015358
0.05982331186532974 1.2177314758300781 0.3810000419616699 0.024540551006793976 0.99969881772995 0.0 0.9983150362968445 -0.0245065838098526 0.052595917135477066 0.04645548388361931 0.3943772614002228
0.0 1.2192000150680542 0.3810000419616699 0.024540551006793976 0.99969881772995 0.0 0.9983150959014893 -0.02450658567249775 0.052595920860767365 0.04000210016965866 0.39403268694877625
-0.05982331186532974 1.2177314758300781 3.6278891563415527 -0.024540551006793976 0.99969881772995 0.0 0.9980131387710571 0.02449917048215866 0.05804811045527458 0.03370416909456253 0.038684021681547165
0.0 1.2192000150680542 0.3810000419616699 -0.024540551006793976 0.99969881772995 0.0 0.9980131387710571 0.02449917048215866 0.05804810672998428 0.04000210016965866 0.39403268694877625
-0.05982331186532974 1.2177314758300781 0.3810000419616699 -0.024540551006793976 0.99969881772995 0.0 0.9980130791664124 0.02449916861951351 0.058048099279403687 0.03370416909456253 0.3936522603034973
0.0 0.0 0.3810000419616699 6.544078132719733e-07 0.0 -1.0 -0.07356610894203186 -0.9972902536392212 -4.8142236863668586e-08 0.35517191886901855 0.8657196760177612
0.05982331186532974 1.2177314758300781 0.3810000419616699 6.544078132719733e-07 0.0 -1.0 -0.07356611639261246 -0.9972903728485107 -4.8142243969095944e-08 0.21013924479484558 0.8690162897109985
0.11950249969959259 1.2133291959762573 0.3810000419616699 6.544078132719733e-07 0.0 -1.0 -0.07356611639261246 -0.997290313243866 -4.8142240416382265e-08 0.21013924479484558 0.8624234795570374
0.05982331186532974 1.2177314758300781 3.6278891563415527 0.07356585562229156 0.9972904324531555 0.0 0.9961878061294556 -0.07348451018333435 0.047010380774736404 0.04645548388361931 0.03940901160240173
0.11950249969959259 1.2133291959762573 0.3810000419616699 0.07356585562229156 0.9972904324531555 0.0 0.9961878657341003 -0.07348451763391495 0.0470103845000267 0.05304877460002899 0.39468517899513245
0.05982331186532974 1.2177314758300781 0.3810000419616699 0.07356585562229156 0.9972904324531555 0.0 0.9961878657341003 -0.07348451763391495 0.0470103845000267 0.04645548388361931 0.3943772614002228
0.0 0.0 4.038599967956543 -6.504358225356555e-06 0.0 1.0 0.024537459015846252 -0.9996989369392395 1.596004324255773e-07 0.6341427564620972 0.8554475903511047
0.11862999200820923 0.7997384071350098 4.038599967956543 -6.504358225356555e-06 0.0 1.0 0.024537455290555954 -0.9996988773345947 1.596004182147226e-07 0.5393544435501099 0.8706753849983215
0.07924579083919525 0.804595947265625 4.038599967956543 -6.504358225356555e-06 0.0 1.0 0.024537457153201103 -0.9996988773345947 1.596004324255773e-07 0.5386615991592407 0.8663507699966431
0.0 0.0 0.3810000419616699 -1.9153409880345862e-07 0.0 -1.0 -0.07356616109609604 -0.997290313243866 1.4090429267810123e-08 0.35517191886901855 0.8657196760177612
0.11950249969959259 1.2133291959762573 0.3810000419616699 -1.9153409880345862e-07 0.0 -1.0 -0.07356616854667664 -0.9972903728485107 1.4090431044166962e-08 0.21013924479484558 0.8624234795570374
0.1788937896490097 1.206004023551941 0.3810000419616699 -1.9153409880345862e-07 0.0 -1.0 -0.07356616854667664 -0.997290313243866 1.4090430155988543e-08 0.21048861742019653 0.8558385968208313
0.11950249969959259 1.2133291959762573 3.6278891563415527 0.12240993976593018 0.992479681968689 0.0 0.9916325807571411 -0.12230545282363892 0.041308481246232986 0.05304877460002899 0.0397169403731823
0.1788937896490097 1.206004023551941 0.3810000419616699 0.12240993976593018 0.992479681968689 0.0 0.9916325211524963 -0.12230544537305832 0.04130847752094269 0.05976608395576477 0.39495566487312317
0.11950249969959259 1.2133291959762573 0.3810000419616699 0.12240993976593018 0.992479681968689 0.0 0.9916325807571411 -0.12230546027421951 0.041308484971523285 0.05304877460002899 0.39468517899513245
0.0 0.0 4.038599967956543 9.291936294175684e-06 0.0 1.0 0.024541053920984268 -0.9996988773345947 -2.2803389754244563e-07 0.6341427564620972 0.8554475903511047
0.1577284038066864 0.79295414686203 4.038599967956543 9.291936294175684e-06 0.0 1.0 0.02454105205833912 -0.99969881772995 -2.2803389754244563e-07 0.5402756929397583 0.8749632239341736
0.11862999200820923 0.7997384071350098 4.038599967956543 9.291936294175684e-06 0.0 1.0 0.02454105205833912 -0.9996987581253052 -2.2803389754244563e-07 0.5393544435501099 0.8706753849983215
0.0 0.0 0.3810000419616699 1.78765077407661e-07 0.0 -1.0 -0.07356572151184082 -0.9972903728485107 -1.3150981637011228e-08 0.35517191886901855 0.8657196760177612
0.1788937896490097 1.206004023551941 0.3810000419616699 1.78765077407661e-07 0.0 -1.0 -0.07356572151184082 -0.9972903728485107 -1.3150981637011228e-08 0.21048861742019653 0.8558385968208313
0.23785412311553955 1.1957733631134033 0.3810000419616699 1.78765077407661e-07 0.0 -1.0 -0.07356572151184082 -0.9972903728485107 -1.3150981637011228e-08 0.21118657290935516 0.8492775559425354
0.1788937896490097 1.206004023551941 3.6278891563415527 0.17096298933029175 0.9852774143218994 0.0 0.9846563339233398 -0.17085522413253784 0.03550169616937637 0.05976608395576477 0.039987437427043915
0.23785412311553955 1.1957733631134033 0.3810000419616699 0.17096298933029175 0.9852774143218994 0.0 0.9846563339233398 -0.17085522413253784 0.03550169616937637 0.06659123301506042 0.3951880931854248
0.1788937896490097 1.206004023551941 0.3810000419616699 0.17096298933029175 0.9852774143218994 0.0 0.9846562743186951 -0.17085520923137665 0.035501692444086075 0.05976608395576477 0.39495566487312317
0.0 0.0 4.038599967956543 -9.52423670241842e-06 0.0 1.0 0.02453869953751564 -0.9996988773345947 2.3371238455638377e-07 0.6341427564620972 0.8554475903511047
0.19644683599472046 0.7842596769332886 4.038599967956543 -9.52423670241842e-06 0.0 1.0 0.02453869953751564 -0.9996988773345947 2.3371237034552905e-07 0.5414230227470398 0.8792040944099426
0.1577284038066864 0.79295414686203 4.038599967956543 -9.52423670241842e-06 0.0 1.0 0.02453869953751564 -0.99969881772995 2.3371237034552905e-07 0.5402756929397583 0.8749632239341736
0.0 0.0 0.3810000419616699 1.276893755175479e-07 0.0 -1.0 -0.07356525212526321 -0.9972904324531555 -9.393501088084122e-09 0.35517191886901855 0.8657196760177612
0.23785412311553955 1.1957733631134033 0.3810000419616699 1.276893755175479e-07 0.0 -1.0 -0.07356525212526321 -0.9972903728485107 -9.393500199905702e-09 0.21118657290935516 0.8492775559425354
0.2962414622306824 1.1826621294021606 0.3810000419616699 1.276893755175479e-07 0.0 -1.0 -0.07356525212526321 -0.9972904324531555 -9.393501088084122e-09 0.21223138272762299 0.8427561521530151
0.23785412311553955 1.1957733631134033 3.6278891563415527 0.21909993886947632 0.9757024049758911 0.0 0.9752746224403381 -0.21900387108325958 0.029612872749567032 0.06659123301506042 0.04021987318992615
0.2962414622306824 1.1826621294021606 0.3810000419616699 0.21909993886947632 0.9757024049758911 0.0 0.9752745032310486 -0.2190038412809372 0.029612865298986435 0.07350778579711914 0.3953819274902344
0.23785412311553955 1.1957733631134033 0.3810000419616699 0.21909993886947632 0.9757024049758911 0.0 0.9752745628356934 -0.2190038412809372 0.029612867161631584 0.06659123301506042 0.3951880931854248
0.0 0.0 4.038599967956543 6.968958587094676e-06 0.0 1.0 0.02453796938061714 -0.9996989369392395 -1.710040749003383e-07 0.6341427564620972 0.8554475903511047
0.23469199240207672 0.773675799369812 4.038599967956543 6.968958587094676e-06 0.0 1.0 0.02453797124326229 -0.9996989369392395 -1.7100408911119303e-07 0.5427936911582947 0.8833877444267273
0.19644683599472046 0.7842596769332886 4.038599967956543 6.968958587094676e-06 0.0 1.0 0.024537967517971992 -0.9996988773345947 -1.710040749003383e-07 0.5414230227470398 0.8792040944099426
0.0 0.0 0.3810000419616699 -5.873713462278829e-07 0.0 -1.0 -0.07356709241867065 -0.997290313243866 4.3211201727899606e-08 0.35517191886901855 0.8657196760177612
0.2962414622306824 1.1826621294021606 0.3810000419616699 -5.873713462278829e-07 0.0 -1.0 -0.07356709241867065 -0.9972902536392212 4.3211201727899606e-08 0.21223138272762299 0.8427561521530151
0.3539150655269623 1.1667016744613647 0.3810000419616699 -5.873713462278829e-07 0.0 -1.0 -0.07356709241867065 -0.9972902536392212 4.3211201727899606e-08 0.21362054347991943 0.8362900018692017
0.2962414622306824 1.1826621294021606 3.6278891563415527 0.2667132318019867 0.9637759327888489 0.0 0.9635066390037537 -0.26663869619369507 0.02363685891032219 0.07350778579711914 0.040413666516542435
0.3539150655269623 1.1667016744613647 0.3810000419616699 0.2667132318019867 0.9637759327888489 0.0 0.9635066390037537 -0.26663869619369507 0.02363686077296734 0.08049905300140381 0.3955366313457489
0.2962414622306824 1.1826621294021606 0.3810000419616699 0.2667132318019867 0.9637759327888489 0.0 0.9635066390037537 -0.26663869619369507 0.02363685704767704 0.07350778579711914 0.3953819274902344
0.0 0.0 4.038599967956543 -4.181371423328528e-06 0.0 1.0 0.02454109862446785 -0.9996987581253052 1.0261545213552381e-07 0.6341427564620972 0.8554475903511047
0.272371768951416 0.761228084564209 4.038599967956543 -4.181371423328528e-06 0.0 1.0 0.0245410967618227 -0.9996987581253052 1.0261545213552381e-07 0.5443844199180603 0.8875040411949158
0.23469199240207672 0.773675799369812 4.038599967956543 -4.181371423328528e-06 0.0 1.0 0.024541100487113 -0.99969881772995 1.0261545213552381e-07 0.5427936911582947 0.8833877444267273
0.0 0.0 0.3810000419616699 1.2768934709583846e-07 0.0 -1.0 -0.07356579601764679 -0.997290313243866 -9.393568589644019e-09 0.35517191886901855 0.8657196760177612
0.3539150655269623 1.1667016744613647 0.3810000419616699 1.2768934709583846e-07 0.0 -1.0 -0.07356580346822739 -0.9972903728485107 -9.393569477822439e-09 0.21362054347991943 0.8362900018692017
0.4107361137866974 1.1479305028915405 0.3810000419616699 1.2768934709583846e-07 0.0 -1.0 -0.07356580346822739 -0.997290313243866 -9.393569477822439e-09 0.21535074710845947 0.8298947811126709
0.3539150655269623 1.1667016744613647 3.6278891563415527 0.3136822581291199 0.9495279788970947 0.0 0.9493806958198547 -0.3136335611343384 0.01761900633573532 0.08049905300140381 0.040568407624959946
0.4107361137866974 1.1479305028915405 0.3810000419616699 0.3136822581291199 0.9495279788970947 0.0 0.9493805766105652 -0.3136335611343384 0.01761900633573532 0.08754823356866837 0.3956519067287445
0.3539150655269623 1.1667016744613647 0.3810000419616699 0.3136822581291199 0.9495279788970947 0.0 0.9493805170059204 -0.313633531332016 0.017619004473090172 0.08049905300140381 0.3955366313457489
0.0 0.0 4.038599967956543 -2.555283799665631e-06 0.0 1.0 0.024538150057196617 -0.99969881772995 6.270194319313305e-08 0.6341427564620972 0.8554475903511047
0.3093954026699066 0.7469465732574463 4.038599967956543 -2.555283799665631e-06 0.0 1.0 0.024538151919841766 -0.9996988773345947 6.270194319313305e-08 0.5461914539337158 0.8915431499481201
0.272371768951416 0.761228084564209 4.038599967956543 -2.555283799665631e-06 0.0 1.0 0.024538151919841766 -0.9996988773345947 6.270194319313305e-08 0.5443844199180603 0.8875040411949158
0.0 0.0 0.3810000419616699 -7.661358836230647e-08 0.0 -1.0 -0.07356595247983932 -0.997290313243866 5.636151989563132e-09 0.35517191886901855 0.8657196760177612
0.4107361137866974 1.1479305028915405 0.3810000419616699 -7.661358836230647e-08 0.0 -1.0 -0.07356595993041992 -0.9972903728485107 5.636151989563132e-09 0.21535074710845947 0.8298947811126709
0.46656766533851624 1.1263939142227173 0.3810000419616699 -7.661358836230647e-08 0.0 -1.0 -0.07356595993041992 -0.9972903728485107 5.636151545473922e-09 0.21741776168346405 0.8235858678817749
0.4107361137866974 1.1479305028915405 3.6278891563415527 0.35989466309547424 0.9329929947853088 0.0 0.9329308271408081 -0.35987064242362976 0.0115431547164917 0.08754823356866837 0.04068366438150406
0.46656766533851624 1.1263939142227173 0.3810000419616699 0.35989466309547424 0.9329929947853088 0.0 0.9329307675361633 -0.3598706126213074 0.0115431547164917 0.09463831037282944 0.3957274258136749
0.4107361137866974 1.1479305028915405 0.3810000419616699 0.35989466309547424 0.9329929947853088 0.0 0.9329307675361633 -0.35987064242362976 0.011543155647814274 0.08754823356866837 0.3956519067287445
0.0 0.0 4.038599967956543 6.96895040164236e-06 0.0 1.0 0.024537889286875725 -0.9996988773345947 -1.710033217250384e-07 0.6341427564620972 0.8554475903511047
0.3456736207008362 0.730865478515625 4.038599967956543 6.96895040164236e-06 0.0 1.0 0.024537889286875725 -0.9996989369392395 -1.7100333593589312e-07 0.5482103228569031 0.8954952955245972
0.3093954026699066 0.7469465732574463 4.038599967956543 6.96895040164236e-06 0.0 1.0 0.024537889286875725 -0.9996989369392395 -1.710033217250384e-07 0.5461914539337158 0.8915431499481201
0.0 0.0 0.3810000419616699 -2.2984104930401372e-07 0.0 -0.9999999403953552 -0.07356598973274231 -0.9972903728485107 1.6908483502220406e-08 0.35517191886901855 0.8657196760177612
0.46656766533851624 1.1263939142227173 0.3810000419616699 -2.2984104930401372e-07 0.0 -0.9999999403953552 -0.07356598228216171 -0.9972902536392212 1.6908481725863567e-08 0.21741776168346405 0.8235858678817749
0.5212751626968384 1.1021437644958496 0.3810000419616699 -2.2984104930401372e-07 0.0 -0.9999999403953552 -0.07356598228216171 -0.9972902536392212 1.6908479949506727e-08 0.2198166400194168 0.8173784613609314
0.46656766533851624 1.1263939142227173 3.6278891563415527 0.405241459608078 0.9142097234725952 0.0 0.9141961932182312 -0.40523549914360046 0.005443585105240345 0.09463831037282944 0.04075920954346657
0.5212751626968384 1.1021437644958496 0.3810000419616699 0.405241459608078 0.9142097234725952 0.0 0.9141960740089417 -0.4052354693412781 0.005443584639579058 0.10175222158432007 0.3957630395889282
0.46656766533851624 1.1263939142227173 0.3810000419616699 0.405241459608078 0.9142097234725952 0.0 0.9141961336135864 -0.4052354395389557 0.005443584639579058 0.09463831037282944 0.3957274258136749
0.0 0.0 4.038599967956543 -8.827336387184914e-06 0.0 1.0 0.02454087696969509 -0.9996987581253052 2.1663058191734308e-07 0.6341427564620972 0.8554475903511047
0.38111913204193115 0.7130236625671387 4.038599967956543 -8.827336387184914e-06 0.0 1.0 0.02454087883234024 -0.99969881772995 2.1663058191734308e-07 0.55043625831604 0.8993509411811829
0.3456736207008362 0.730865478515625 4.038599967956543 -8.827336387184914e-06 0.0 1.0 0.02454087696969509 -0.9996987581253052 2.1663058191734308e-07 0.5482103228569031 0.8954952955245972
0.0 0.0 0.3810000419616699 2.553784099745826e-07 0.0 -1.0 -0.07356486469507217 -0.9972904324531555 -1.8786877831189486e-08 0.35517191886901855 0.8657196760177612
0.5212751626968384 1.1021437644958496 0.3810000419616699 2.553784099745826e-07 0.0 -1.0 -0.07356486469507217 -0.9972903728485107 -1.8786877831189486e-08 0.2198166400194168 0.8173784613609314
0.574726939201355 1.0752383470535278 0.3810000419616699 2.553784099745826e-07 0.0 -1.0 -0.07356487214565277 -0.9972904920578003 -1.8786879607546325e-08 0.22254161536693573 0.811287522315979
0.5212751626968384 1.1021437644958496 3.6278891563415527 0.44961196184158325 0.8932240009307861 0.0 0.8932238221168518 -0.4496118426322937 -0.0006790535990148783 0.10175222158432007 0.04079480096697807
0.574726939201355 1.0752383470535278 0.3810000419616699 0.44961196184158325 0.8932240009307861 0.0 0.8932238221168518 -0.4496118724346161 -0.0006790536572225392 0.10887282341718674 0.39575862884521484
0.5212751626968384 1.1021437644958496 0.3810000419616699 0.44961196184158325 0.8932240009307861 0.0 0.8932238221168518 -0.4496118426322937 -0.0006790535990148783 0.10175222158432007 0.3957630395889282
0.0 0.0 4.038599967956543 5.110569418320665e-06 0.0 1.0 0.02453738823533058 -0.9996989369392395 -1.2540002103378356e-07 0.6341427564620972 0.8554475903511047
0.415646493434906 0.6934642791748047 4.038599967956543 5.110569418320665e-06 0.0 1.0 0.02453739196062088 -0.9996989369392395 -1.2540003524463827e-07 0.5528637766838074 0.903100848197937
0.38111913204193115 0.7130236625671387 4.038599967956543 5.110569418320665e-06 0.0 1.0 0.02453738823533058 -0.9996988773345947 -1.2540002103378356e-07 0.55043625831604 0.8993509411811829
0.0 0.0 0.3810000419616699 -1.7876520530535345e-07 0.0 -1.0 -0.07356520742177963 -0.9972904324531555 1.3150899036418195e-08 0.35517191886901855 0.8657196760177612
0.574726939201355 1.0752383470535278 0.3810000419616699 -1.7876520530535345e-07 0.0 -1.0 -0.07356519997119904 -0.997290313243866 1.3150898148239776e-08 0.22254161536693573 0.811287522315979
0.6267940998077393 1.0457427501678467 0.3810000419616699 -1.7876520530535345e-07 0.0 -1.0 -0.07356520742177963 -0.9972904324531555 1.3150899036418195e-08 0.22558608651161194 0.8053277134895325
0.574726939201355 1.0752383470535278 3.6278891563415527 0.4928973615169525 0.8700873851776123 0.0 0.8700674176216125 -0.4928860664367676 -0.006784782744944096 0.10887282341718674 0.040790386497974396
0.6267940998077393 1.0457427501678467 0.3810000419616699 0.4928973615169525 0.8700873851776123 0.0 0.8700674176216125 -0.4928860664367676 -0.006784782744944096 0.11598295718431473 0.39571425318717957
0.574726939201355 1.0752383470535278 0.3810000419616699 0.4928973615169525 0.8700873851776123 0.0 0.8700674176216125 -0.4928860366344452 -0.006784782744944096 0.10887282341718674 0.39575862884521484
0.0 0.0 4.038599967956543 -2.322986119907e-06 0.0 1.0 0.024536797776818275 -0.9996989369392395 5.699864047414849e-08 0.6341427564620972 0.8554475903511047
0.4491724967956543 0.6722341775894165 4.038599967956543 -2.322986119907e-06 0.0 1.0 0.024536795914173126 -0.9996989369392395 5.699863692143481e-08 0.5554871559143066 0.9067359566688538
0.415646493434906 0.6934642791748047 4.038599967956543 -2.322986119907e-06 0.0 1.0 0.024536797776818275 -0.9996988773345947 5.699863692143481e-08 0.5528637766838074 0.903100848197937
0.0 0.0 0.3810000419616699 0.0 0.0 -1.0 -0.07356517016887665 -0.9972904324531555 0.0 0.35517191886901855 0.8657196760177612
0.6267940998077393 1.0457427501678467 0.3810000419616699 0.0 0.0 -1.0 -0.07356517016887665 -0.9972904324531555 0.0 0.22558608651161194 0.8053277134895325
0.6773512363433838 1.0137277841567993 0.3810000419616699 0.0 0.0 -1.0 -0.07356517016887665 -0.9972904324531555 0.0 0.22894275188446045 0.7995133996009827
0.6267940998077393 1.0457427501678467 3.6278891563415527 0.5349974036216736 0.8448537588119507 0.0 0.8447835445404053 -0.5349529385566711 -0.012889748439192772 0.11598295718431473 0.040745995938777924
0.6773512363433838 1.0137277841567993 0.3810000419616699 0.5349974036216736 0.8448537588119507 0.0 0.8447835445404053 -0.5349529981613159 -0.012889749370515347 0.12306550145149231 0.3956299424171448
0.6267940998077393 1.0457427501678467 0.3810000419616699 0.5349974036216736 0.8448537588119507 0.0 0.8447835445404053 -0.5349529385566711 -0.012889748439192772 0.11598295718431473 0.39571425318717957
0.0 0.0 4.038599967956543 9.291927199228667e-06 0.0 1.0 0.0245378240942955 -0.9996989369392395 -2.2800365684361168e-07 0.6341427564620972 0.8554475903511047
0.48161640763282776 0.6493844985961914 4.038599967956543 9.291927199228667e-06 0.0 1.0 0.024537820369005203 -0.99969881772995 -2.2800364263275696e-07 0.5583000779151917 0.9102475047111511
0.4491724967956543 0.6722341775894165 4.038599967956543 9.291927199228667e-06 0.0 1.0 0.02453782595694065 -0.9996989965438843 -2.280036852653211e-07 0.5554871559143066 0.9067359566688538
0.0 0.0 0.3810000419616699 3.5753018323703145e-07 0.0 -1.0 -0.07356884330511093 -0.9972901940345764 -2.6303084155188117e-08 0.35517191886901855 0.8657196760177612
0.6773512363433838 1.0137277841567993 0.3810000419616699 3.5753018323703145e-07 0.0 -1.0 -0.07356884330511093 -0.9972901940345764 -2.6303084155188117e-08 0.22894275188446045 0.7995133996009827
0.7262766361236572 0.9792706370353699 0.3810000419616699 3.5753018323703145e-07 0.0 -1.0 -0.07356884330511093 -0.9972901344299316 -2.6303082378831277e-08 0.232603520154953 0.793858528137207
0.6773512363433838 1.0137277841567993 3.6278891563415527 0.5758078694343567 0.8175850510597229 0.0 0.8174383044242859 -0.5757045149803162 -0.018943704664707184 0.12306550145149231 0.040661707520484924
0.7262766361236572 0.9792706370353699 0.3810000419616699 0.5758078694343567 0.8175850510597229 0.0 0.8174382448196411 -0.5757043957710266 -0.018948324024677277 0.13010339438915253 0.39550599455833435
0.6773512363433838 1.0137277841567993 0.3810000419616699 0.5758078694343567 0.8175850510597229 0.0 0.8174382448196411 -0.5757044553756714 -0.018948379904031754 0.12306550145149231 0.3956299424171448
0.0 0.0 4.038599967956543 -9.291932656196877e-06 0.0 1.0 0.024539507925510406 -0.99969881772995 2.280194735249097e-07 0.6341427564620972 0.8554475903511047
0.5129001140594482 0.624970555305481 4.038599967956543 -9.291932656196877e-06 0.0 1.0 0.024539509788155556 -0.9996988773345947 2.280194735249097e-07 0.5612956285476685 0.913627028465271
0.48161640763282776 0.6493844985961914 4.038599967956543 -9.291932656196877e-06 0.0 1.0 0.024539509788155556 -0.99969881772995 2.280194735249097e-07 0.5583000779151917 0.9102475047111511
0.0 0.0 0.3810000419616699 -4.852194592785963e-07 0.0 -1.0 -0.07356135547161102 -0.9972907304763794 3.5693400235459194e-08 0.35517191886901855 0.8657196760177612
0.7262766361236572 0.9792706370353699 0.3810000419616699 -4.852194592785963e-07 0.0 -1.0 -0.07356134802103043 -0.9972906112670898 3.5693396682745515e-08 0.232603520154953 0.793858528137207
0.7734523415565491 0.9424543380737305 0.3810000419616699 -4.852194592785963e-07 0.0 -1.0 -0.07356135547161102 -0.9972906708717346 3.5693396682745515e-08 0.23655956983566284 0.7883768677711487
0.7262766361236572 0.9792706370353699 3.6278891563415527 0.6152327656745911 0.7883456349372864 0.0 0.7880999445915222 -0.6150409579277039 -0.02496570535004139 0.13010339438915253 0.0405377522110939
0.7734523415565491 0.9424543380737305 0.3810000419616699 0.6152327656745911 0.7883456349372864 0.0 0.7880998849868774 -0.6150409579277039 -0.02496570721268654 0.13707967102527618 0.395342618227005
0.7262766361236572 0.9792706370353699 0.3810000419616699 0.6152327656745911 0.7883456349372864 0.0 0.7880998253822327 -0.6150408983230591 -0.02496570162475109 0.13010339438915253 0.39550599455833435
0.0 0.0 4.038599967956543 8.827337296679616e-06 0.0 1.0 0.024542219936847687 -0.9996987581253052 -2.1664244798103027e-07 0.6341427564620972 0.8554475903511047
0.5429481267929077 0.5990508794784546 4.038599967956543 8.827337296679616e-06 0.0 1.0 0.024542223662137985 -0.99969881772995 -2.16642462191885e-07 0.5644667148590088 0.9168663620948792
0.5129001140594482 0.624970555305481 4.038599967956543 8.827337296679616e-06 0.0 1.0 0.024542223662137985 -0.99969881772995 -2.16642462191885e-07 0.5612956285476685 0.913627028465271
0.0 0.0 0.3810000419616699 6.129095595497347e-07 0.0 -0.9999999403953552 -0.07356727868318558 -0.997290313243866 -4.509008277864268e-08 0.35517191886901855 0.8657196760177612
0.7734523415565491 0.9424543380737305 0.3810000419616699 6.129095595497347e-07 0.0 -0.9999999403953552 -0.07356726378202438 -0.9972902536392212 -4.5090079225929e-08 0.23655956983566284 0.7883768677711487
0.8187646865844727 0.9033676385879517 0.3810000419616699 6.129095595497347e-07 0.0 -0.9999999403953552 -0.07356726378202438 -0.9972902536392212 -4.5090079225929e-08 0.2408013641834259 0.7830814719200134
0.7734523415565491 0.9424543380737305 3.6278891563415527 0.6531725525856018 0.7572091221809387 0.0 0.756847083568573 -0.6528602838516235 -0.030918704345822334 0.13707967102527618 0.04037437215447426
0.8187646865844727 0.9033676385879517 0.3810000419616699 0.6531725525856018 0.7572091221809387 0.0 0.756847083568573 -0.6528602838516235 -0.030918702483177185 0.14397753775119781 0.39514026045799255
0.7734523415565491 0.9424543380737305 0.3810000419616699 0.6531725525856018 0.7572091221809387 0.0 0.756847083568573 -0.6528602838516235 -0.030918702483177185 0.13707967102527618 0.395342618227005
0.0 0.0 4.038599967956543 -4.6459754798888753e-07 0.0 1.0 0.024539005011320114 -0.99969881772995 1.1400761223967493e-08 0.6341427564620972 0.8554475903511047
0.571688175201416 0.571688175201416 4.038599967956543 -4.6459754798888753e-07 0.0 1.0 0.024539006873965263 -0.99969881772995 1.1400762112145912e-08 0.5678055882453918 0.9199577569961548
